manufacturer,antennaModel,standardModel,diameter_ft,diameter_m,gain_dBi,notes
GABRIEL,USR12P-59,USR12P59,12,3.66,44.7,Comsearch's Frequency Coordination Database
GABRIEL,USR6P-59,USR6P59,6,1.83,38.6,Comsearch's Frequency Coordination Database
GABRIEL,USR6P-59A,USR6P59A,6,1.83,38.6,Comsearch's Frequency Coordination Database
GABRIEL,USR8P-3J23C,USR8P3J23C,8,2.44,41.1,Comsearch's Frequency Coordination Database
GABRIEL,USR8P-59,USR8P59,8,2.44,41.1,Comsearch's Frequency Coordination Database
ANDREW,USX10-6W,USX106W,10,3.05,43.2,https://www.commscope.com/globalassets/digizuite/261414-p360-usx10-6w-external.pdf
COMMSCOPE,USX10-6W,USX106W,10,3.05,43.2,https://www.commscope.com/globalassets/digizuite/261414-p360-usx10-6w-external.pdf
COMMSCOPE,USX10-6W-6GF,USX106W6GF,10,3.05,43.2,https://www.commscope.com/globalassets/digizuite/261414-p360-usx10-6w-external.pdf
COMMSCOPE,USX12-6W,USX126W,12,3.66,45,Comsearch's Frequency Coordination Database
COMMSCOPE,USX4-59A RF,USX459ARF,4,1.22,34.4,"Typo could be HSX, using that gain.  "
COMMSCOPE,USX6-59L RF,USX659LRF,6,1.83,38.8,Typo could be UHX using that gain. 
ANDREW,USX6-6W,USX66W,6,1.83,38.8,https://www.commscope.com/globalassets/digizuite/261438-p360-usx6-6w-external.pdf
COMMSCOPE,USX6-6W,USX66W,6,1.83,38.8,https://www.commscope.com/globalassets/digizuite/261438-p360-usx6-6w-external.pdf
COMMSCOPE,USX6--6W,USX66W,6,1.83,38.8,https://www.commscope.com/globalassets/digizuite/261438-p360-usx6-6w-external.pdf
COMMSCOPE,USX6-6W-6GR,USX66W6GR,6,1.83,38.8,https://www.commscope.com/globalassets/digizuite/261438-p360-usx6-6w-external.pdf
RFS,USX-6W,USX6W,,,,No diameter available in the model so cannot discern proper gain
ANDREW,USX8-62,USX862,8,2.44,42.4,https://www.commscope.com/globalassets/digizuite/261452-p360-usx8-6w-external.pdf
ANDREW,USX8-6W,USX86W,8,2.44,41.6,https://www.commscope.com/globalassets/digizuite/261452-p360-usx8-6w-external.pdf
COMMSCOPE,USX8-6W,USX86W,8,2.44,41.6,Comsearch's Frequency Coordination Database
COMMSCOPE,USX8--6W,USX86W,8,2.44,41.6,Comsearch's Frequency Coordination Database
COMMSCOPE,USX8+8W,USX88W,8,2.44,,Indeterminate. Band designator 8 is not known. 
COMMSCOPE,USX8-8W,USX88W,8,2.44,,Indeterminate. Band designator 8 is not known. 
GABRIEL,UW8-5968 SE LF,UW85968SELF,8,2.44,41.6,Typo should be UWB85968SELF. Using that gain.
GABRIEL,UWB10-5968SE LF,UWB105968SELF,10,3.05,43.5,Comsearch's Frequency Coordination Database
GABRIEL,UWB10-5968SE RF,UWB105968SERF,10,3.05,43.5,Comsearch's Frequency Coordination Database
GABRIEL,UWB10-5968(SS)RF,UWB105968SSRF,10,3.05,42.9,Comsearch's Frequency Coordination Database
GABRIEL,UWB6-5968SE RF,UWB65968SERF,6,1.83,39.1,Comsearch's Frequency Coordination Database
GABRIEL,UWB6-5971SE LF,UWB65971SELF,6,1.83,38.7,Comsearch's Frequency Coordination Database
GABRIEL,UWB6-5971SE RF,UWB65971SERF,6,1.83,38.7,Comsearch's Frequency Coordination Database
GABRIEL,UWB8-5968 SE LF,UWB85968SELF,8,2.44,41.6,Comsearch's Frequency Coordination Database
GABRIEL,UWB8-5968SE LF,UWB85968SELF,8,2.44,41.6,Comsearch's Frequency Coordination Database
GABRIEL,UWB8-5968 SE RF,UWB85968SERF,8,2.44,41.6,Comsearch's Frequency Coordination Database
GABRIEL,UWB8-5968SE RF,UWB85968SERF,8,2.44,41.6,Comsearch's Frequency Coordination Database
GABRIEL,UWB8-5971A RF,UWB85971ARF,8,2.44,41.6,Comsearch's Frequency Coordination Database
COMMSCOPE,UX10-59W,UX1059W,10,3.05,43.2,Typo should be UHX1059W. Using that gain. 
COMMSCOPE,UX15-59H LF,UX1559HLF,15,4.57,46.4,Typo should be UHX1559HLF. Using that gain.
RFS,UX6-W59B LF,UX6W59BLF,6,1.83,39.1,"Typo, should be UXA6W59BLF.  Using that gain. "
CABLEWAVE SYSTEMS,UXA10-59A,UXA1059A,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AD2
RFS,UXA10-59A,UXA1059A,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
CABLEWAVE SYSTEMS,UXA10-59AC LF,UXA1059ACLF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AD2
CABLEWAVE SYSTEMS,UXA10-59AC RF,UXA1059ACRF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AD2
CABLEWAVE SYSTEMS,UXA10-59A LF,UXA1059ALF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AD2
RFS,UXA10-59A LF,UXA1059ALF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
RFS,UXA10-59A LF,UXA1059ALF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
CABLEWAVE SYSTEMS,UXA10-59A RF,UXA1059ARF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AD2
RFS,UXA10-59A RF,UXA1059ARF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
RFS,UXA10-59A RF,UXA1059ARF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
COMMSCOPE,UXA10-59B RF,UXA1059BRF,10,3.05,43.2,Comsearch's Frequency Coordination Database
RFS,UXA10-59B RF,UXA1059BRF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
RFS,UXA10-59 LF,UXA1059LF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
CABLEWAVE SYSTEMS,UXA10-59 RF,UXA1059RF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AD2
RFS,UXA10-59 RF,UXA1059RF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
RFS,UXA10-59W,UXA1059W,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
CABLEWAVE SYSTEMS,UXA10-59W L,UXA1059WL,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AD2
COMMSCOPE,UXA10-59W RF,UXA1059WRF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
RFS,UXA10-59W RF,UXA1059WRF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
RFS,UXA10-59W-RF,UXA1059WRF,10,3.05,43.2,https://www.rfsworld.com/pim/product/html/UXA10-59AC
CABLEWAVE SYSTEMS,UXA10-65,UXA1065,10,3.05,43.9,https://www.rfsworld.com/pim/product/html/UXA10-65AD2
RFS,UXA10-65A,UXA1065A,10,3.05,43.9,https://www.rfsworld.com/pim/product/html/UXA10-65AC
RFS,UXA10-65A RF,UXA1065ARF,10,3.05,43.9,https://www.rfsworld.com/pim/product/html/UXA10-65AC
CABLEWAVE SYSTEMS,UXA10-65 RF,UXA1065RF,10,3.05,43.9,https://www.rfsworld.com/pim/product/html/UXA10-65AD2
RFS,UXA10-U57A,UXA10U57A,10,3.05,43.4,https://www.rfsworld.com/pim/product/pdf/UXA10-U57ACSQGE
RFS,UXA10-U57AC,UXA10U57AC,10,3.05,43.4,https://www.rfsworld.com/pim/product/html/UXA10-U57AC
RFS,UXA10-U57AC RF,UXA10U57ACRF,10,3.05,43.4,https://www.rfsworld.com/pim/product/html/UXA10-U57AC
RFS,UXA10-U57A LF,UXA10U57ALF,10,3.05,43.4,https://www.rfsworld.com/pim/product/html/UXA10-U57AC
RFS,UXA10-U57A RF,UXA10U57ARF,10,3.05,43.4,https://www.rfsworld.com/pim/product/html/UXA10-U57AC
RFS,UXA10-W50A RF,UXA10W50ARF,10,3.05,,Indeterminate. Band designator 50 has multiple options. 
RFS,UXA10-W57A RF,UXA10W57ARF,10,3.05,43.4,https://www.rfsworld.com/pim/product/html/UXA10-W57AC
RFS,UXA10-W59A,UXA10W59A,10,3.05,43.5,https://www.rfsworld.com/pim/product/html/UXA10-W59AC
RFS,UXA10-W59A LF,UXA10W59ALF,10,3.05,43.5,https://www.rfsworld.com/pim/product/html/UXA10-W59AC
RFS,UXA10-W59A-LF,UXA10W59ALF,10,3.05,43.5,https://www.rfsworld.com/pim/product/html/UXA10-W59AC
COMMSCOPE,UXA10-W59A RF,UXA10W59ARF,10,3.05,43.5,Comsearch's Frequency Coordination Database
RFS,UXA10-W59A RF,UXA10W59ARF,10,3.05,43.5,https://www.rfsworld.com/pim/product/html/UXA10-W59AC
RFS,UXA10-W59A-RF,UXA10W59ARF,10,3.05,43.5,https://www.rfsworld.com/pim/product/html/UXA10-W59AC
RFS,UXA10-W59 RF,UXA10W59RF,10,3.05,43.5,https://www.rfsworld.com/pim/product/html/UXA10-W59AC
RFS,UXA12-59A,UXA1259A,12,3.66,44.8,https://www.rfsworld.com/pim/product/html/UXA12-59AC
RFS,UXA12-59A LF,UXA1259ALF,12,3.66,44.8,https://www.rfsworld.com/pim/product/html/UXA12-59AC
Radio Frequency Systems,UXA 12 59A RF,UXA1259ARF,12,3.66,44.8,https://www.rfsworld.com/pim/product/html/UXA12-59AC
Radio Frequency Systems,UXA12 59A RF,UXA1259ARF,12,3.66,44.8,https://www.rfsworld.com/pim/product/html/UXA12-59AC
RFS,UXA12-59A RF,UXA1259ARF,12,3.66,44.8,https://www.rfsworld.com/pim/product/html/UXA12-59AC
CABLEWAVE SYSTEMS,UXA12-65,UXA1265,12,3.66,45.6,https://www.rfsworld.com/pim/product/html/UXA12-65AD4
RFS,UXA12-65A RF,UXA1265ARF,12,3.66,45.6,https://www.rfsworld.com/pim/product/html/UXA12-65AC
RFS,UXA12-U57A RF,UXA12U57ARF,12,3.66,45.1,https://www.rfsworld.com/pim/product/html/UXA12-U57AC
RFS,UXA12-W59,UXA12W59,12,3.66,45.1,https://www.rfsworld.com/pim/product/html/UXA12-W59AC
RFS,UXA12-W59 (P),UXA12W59P,12,3.66,45.1,https://www.rfsworld.com/pim/product/html/UXA12-W59AC
RFS,UXA4?59A,UXA459A,4,1.22,34.5,https://www.rfsworld.com/pim/product/html/UXA4-59AC
RFS,UXA4-59A,UXA459A,4,1.22,34.5,https://www.rfsworld.com/pim/product/html/UXA4-59AC
RFS,UXA4-65A LF,UXA465ALF,4,1.22,35.3,https://www.rfsworld.com/pim/product/html/UXA4-65AC
RFS,UXA6-57A RF,UXA657ARF,6,1.83,,Indeterminate. 
RFS,UXA6-59A,UXA659A,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
CABLEWAVE SYSTEMS,UXA6-59 AC LF,UXA659ACLF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59BD2H
CABLEWAVE SYSTEMS,UXA6-59AC LF,UXA659ACLF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59BD2H
CABLEWAVE SYSTEMS,UXA6-59A LF,UXA659ALF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59BD2H
RFS,UXA6-59A LF,UXA659ALF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
CABLEWAVE SYSTEMS,UXA6-59A-LF,UXA659ALF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59BD2H
RFS,UXA6?¡59A RF,UXA659ARF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA659A RF,UXA659ARF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59A RF,UXA659ARF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59B LF,UXA659BLF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59b LF,UXA659BLF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59B RF,UXA659BRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59b rf,UXA659BRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA659C,UXA659C,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59C,UXA659C,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59CC RF,UXA659CCRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59C LF,UXA659CLF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6?59C RF,UXA659CRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6?¡59C RF,UXA659CRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
COMMSCOPE,UXA6-59C RF,UXA659CRF,6,1.83,38.7,Comsearch's Frequency Coordination Database
RFS,UXA6-59C RF,UXA659CRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59C-RF,UXA659CRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59 L,UXA659L,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59CC
RFS,UXA6-59 LF,UXA659LF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
Radio Frequency Systems,UXA6-59LF,UXA659LF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59R,UXA659R,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
CABLEWAVE SYSTEMS,UXA6-59 RF,UXA659RF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59BD2H
RFS,UXA6-59 RF,UXA659RF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
RFS,UXA6-59WAC RF,UXA659WACRF,6,1.83,38.7,https://alliancecorporation.ca/images/documents/wireless-infrastructure-documents/RFS/Microwave_antennas/Alliance_distributor_RFS_Microwave_Antenna_UXA6-59CC.pdf
ANDREW,UXA6-59W LF,UXA659WLF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59CC
RFS,UXA6-59W LF,UXA659WLF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59ACSQ1E
CABLEWAVE SYSTEMS,UXA6-59W LF C43002,UXA659WLFC43002,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59BD2H
CABLEWAVE SYSTEMS,UXA6-59W RF,UXA659WRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59BD2H
CABLEWAVE,UXA6-59W RF,UXA659WRF,6,1.83,38.7,https://www.rfsworld.com/pim/product/html/UXA6-59BD2H
RFS,UXA6-65A LF,UXA665ALF,6,1.83,39.7,https://www.rfsworld.com/pim/product/html/UXA6-65BC
RFS,UXA6-65A RF,UXA665ARF,6,1.83,39.7,https://www.rfsworld.com/pim/product/html/UXA6-65BC
RFS,UXA6-65B LF,UXA665BLF,6,1.83,39.7,https://www.rfsworld.com/pim/product/html/UXA6-65BC
RFS,UXA6-65B LF,UXA665BLF,6,1.83,39.7,https://www.rfsworld.com/pim/product/html/UXA6-65BC
RFS,UXA6-65B RF,UXA665BRF,6,1.83,39.7,https://www.rfsworld.com/pim/product/html/UXA6-65BC
RFS,UXA6-65B-RF,UXA665BRF,6,1.83,39.7,https://www.rfsworld.com/pim/product/html/UXA6-65BC
RFS,UXA6-U57A,UXA6U57A,6,1.83,39,https://www.rfsworld.com/pim/product/html/UXA6-U57AC
RFS,UXA6-U57A LF,UXA6U57ALF,6,1.83,39,https://www.rfsworld.com/pim/product/html/UXA6-U57AC
RFS,UXA6-U57A RF,UXA6U57ARF,6,1.83,39,https://www.rfsworld.com/pim/product/html/UXA6-U57AC
RFS,UXA6-U57A RF,UXA6U57ARF,6,1.83,39,https://www.rfsworld.com/pim/product/html/UXA6-U57AC
RFS,UXA6W57A,UXA6W57A,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
RFS,UXA6-W57A,UXA6W57A,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
RFS,UXA6-W57A LF,UXA6W57ALF,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
RFS,UXA6-W57A-LF,UXA6W57ALF,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
RFS,UXA6?W57A RF,UXA6W57ARF,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
RFS,UXA6?¡W57A RF,UXA6W57ARF,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
RFS,UXA6W57A RF,UXA6W57ARF,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
COMMSCOPE,UXA6-W57A RF,UXA6W57ARF,6,1.83,38.9,Comsearch's Frequency Coordination Database
RFS,UXA6-W57A RF,UXA6W57ARF,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
RFS,UXA6-W57 RF,UXA6W57RF,6,1.83,38.9,https://www.rfsworld.com/pim/product/html/UXA6-W57AC
RFS,UXA6-W59A,UXA6W59A,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6W59A LF,UXA6W59ALF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59A LF,UXA6W59ALF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59A RF,UXA6W59ARF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6W59B,UXA6W59B,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59B,UXA6W59B,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59BC,UXA6W59BC,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59B LF,UXA6W59BLF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6?W59B RF,UXA6W59BRF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6W59B RF,UXA6W59BRF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59B RF,UXA6W59BRF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59B-RF,UXA6W59BRF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59C RF,UXA6W59CRF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W59 RF,UXA6W59RF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
RFS,UXA6-W9B RF,UXA6W9BRF,6,1.83,39.1,https://www.rfsworld.com/pim/product/html/UXA6-W59ACSQ1E
CABLEWAVE SYSTEMS,UXA8059 RF S92250,UXA8059RFS92250,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC2
RFS,UXA8-56A-RF,UXA856ARF,8,2.44,,Indeterminate. Band designator 56 unknown. 
RFS,UXA 8 - 59A,UXA859A,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
CABLEWAVE SYSTEMS,UXA8-59A,UXA859A,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
RFS,UXA8-59A,UXA859A,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
Cablewave Systems,UXA8-59AC LF,UXA859ACLF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
CABLEWAVE SYSTEMS,UXA8-59AC RF,UXA859ACRF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
RFS,UXA8-59A LF,UXA859ALF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
RFS,UXA8-59A LF,UXA859ALF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
RFS,UXA8-59A RF,UXA859ARF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
RADIO FREQUENCY SYSTEMS,UXA8-59A RF,UXA859ARF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
RFS,UXA8-59B,UXA859B,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
RFS,UXA8-59B LF,UXA859BLF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
COMMSCOPE,UXA8-59B RF,UXA859BRF,8,2.44,41.3,Comsearch's Frequency Coordination Database
RFS,UXA8-59B RF,UXA859BRF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
CABLEWAVE SYSTEMS,UXA8-59 LF,UXA859LF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
CABLEWAVE SYSTEMS,UXA8-59LF,UXA859LF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
CABLEWAVE SYSTEMS,UXA8-59-LF,UXA859LF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
CABLEWAVE SYSTEMS,UXA8 59 RF,UXA859RF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC2
CABLEWAVE SYSTEMS,UXA8-59 RF,UXA859RF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
RFS,UXA8-59 RF,UXA859RF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
CABLEWAVE SYSTEMS,UXA8-59RF,UXA859RF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
CABLEWAVE SYSTEMS,UXA8-59 RF S92250,UXA859RFS92250,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
RFS,UXA8-59W,UXA859W,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AC
CABLEWAVE SYSTEMS,UXA8-59WAC RF,UXA859WACRF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
CABLEWAVE SYSTEMS,UXA8-59W RF,UXA859WRF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
COMMSCOPE,UXA8-59W RF,UXA859WRF,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
CABLEWAVE SYSTEMS,UXA8-59W RF C64007,UXA859WRFC64007,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
CABLEWAVE SYSTEMS,UXA8-59WRF C64007,UXA859WRFC64007,8,2.44,41.3,https://www.rfsworld.com/pim/product/html/UXA8-59AD2H
RFS,UXA8-65A,UXA865A,8,2.44,42.2,https://www.rfsworld.com/pim/product/html/UXA8-65AC
RFS,UXA8-65AC LF,UXA865ACLF,8,2.44,42.2,https://www.rfsworld.com/pim/product/html/UXA8-65AC
RFS,UXA8-65A LF,UXA865ALF,8,2.44,42.2,https://www.rfsworld.com/pim/product/html/UXA8-65AC
RFS,UXA8-65A RF,UXA865ARF,8,2.44,42.2,https://www.rfsworld.com/pim/product/html/UXA8-65AC
RFS,UXA8-65a RF,UXA865ARF,8,2.44,42.2,https://www.rfsworld.com/pim/product/html/UXA8-65AC
RFS,UXA8-65A-RF,UXA865ARF,8,2.44,42.2,https://www.rfsworld.com/pim/product/html/UXA8-65AC
CABLEWAVE SYSTEMS,UXA8-65 LF,UXA865LF,8,2.44,42.5,https://www.rfsworld.com/pim/product/html/UXA8-65AD4
CABLEWAVE SYSTEMS,UXA8-65 RF,UXA865RF,8,2.44,42.5,https://www.rfsworld.com/pim/product/html/UXA8-65AD4
RFS,UXA8-U57,UXA8U57,8,2.44,41.6,https://www.rfsworld.com/pim/product/pdf/UXA8-U57AC
RFS,UXA8-U57A,UXA8U57A,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-U57AC
RFS,UXA8-U57AC,UXA8U57AC,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-U57AC
RFS,UXA8-U57AC LF,UXA8U57ACLF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-U57AC
RFS,UXA8-U57AC RF,UXA8U57ACRF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-U57AC
RFS,UXA8-U57A LF,UXA8U57ALF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-U57AC
RFS,UXA8-U57A RF,UXA8U57ARF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-U57AC
RFS,UXA8-W57A,UXA8W57A,8,2.44,41.4,https://www.rfsworld.com/pim/product/html/UXA8-W57AC
RFS,UXA8-W57A LF,UXA8W57ALF,8,2.44,41.4,https://www.rfsworld.com/pim/product/html/UXA8-W57AC
COMMSCOPE,UXA8-W57A RF,UXA8W57ARF,8,2.44,41.4,Comsearch's Frequency Coordination Database
RFS,UXA8-W57A RF,UXA8W57ARF,8,2.44,41.4,https://www.rfsworld.com/pim/product/html/UXA8-W57AC
RFS,UXA8-W57A RF,UXA8W57ARF,8,2.44,41.4,https://www.rfsworld.com/pim/product/html/UXA8-W57AC
RFS,UXA8-W59A,UXA8W59A,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-W59AC
RFS,UXA8-W59AC,UXA8W59AC,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-W59AC
RFS,UXA8-W59A LF,UXA8W59ALF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-W59AC
RFS,UXA8-W59A-LF,UXA8W59ALF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-W59AC
RFS,UXA8-W59A (RF),UXA8W59ARF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-W59AC
COMMSCOPE,UXA8-W59A RF,UXA8W59ARF,8,2.44,41.6,Comsearch's Frequency Coordination Database
RFS,UXA8-W59A RF,UXA8W59ARF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-W59AC
RFS,UXA8-W59A-RF,UXA8W59ARF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-W59AC
RFS,UXA8-WA59A RF,UXA8WA59ARF,8,2.44,41.6,https://www.rfsworld.com/pim/product/html/UXA8-W59AC
RFS,UXA8-WF9A RF,UXA8WF9ARF,8,2.44,41.6,Typo should be UXA8W59ARF. Using that gain. 
COMMSCOPE,UXH10-59J RF,UXH1059JRF,10,3.05,43.2,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,UXH10-59K RF,UXH1059KRF,10,3.05,43.2,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
